Station_ID,City,State,Latitude,Longitude,Charger_Type,Capacity_KW,Cost_Per_Unit,Status
RA-JOD-0063,Jodhpur,Rajasthan,26.23499020336382,73.00938323546819,AC Slow,3.3,14.9,Operational
RA-JAI-0064,Jaipur,Rajasthan,26.797129992490564,75.61799927434359,AC Slow,3.3,19.27,Operational
RA-JAI-0065,Jaipur,Rajasthan,26.885067933514893,75.7992465779912,AC Slow,11.0,14.3,Operational
RA-JAI-0066,Jaipur,Rajasthan,26.914098879121457,75.8270155242545,AC Slow,11.0,14.04,Operational
RA-JAI-0067,Jaipur,Rajasthan,26.951379627346164,75.72625513391849,Hybrid,3.3,20.29,Operational
RA-UDA-0068,Udaipur,Rajasthan,24.624243073158333,73.82215204804709,AC Slow,3.3,19.92,Operational
RA-JAI-0069,Jaipur,Rajasthan,26.893603165951557,75.76171209635768,Hybrid,7.2,26.98,Operational
RA-JAI-0070,Jaipur,Rajasthan,26.853119439993172,75.78430970870683,DC Fast,25.0,25.92,Operational
RA-JAI-0071,Jaipur,Rajasthan,27.057186427281348,75.81301625723849,AC Slow,7.2,17.28,Operational
RA-JAI-0072,Jaipur,Rajasthan,27.001143821056324,75.78319944543411,Hybrid,11.0,18.12,Operational
RA-UDA-0073,Udaipur,Rajasthan,24.45566686411886,73.70162425807528,DC Fast,60.0,24.88,Operational
RA-JOD-0074,Jodhpur,Rajasthan,26.221825419536064,73.07574910806744,DC Fast,60.0,26.24,Operational
RA-KOT-0075,Kota,Rajasthan,25.059493640743895,75.61607118979721,DC Fast,60.0,19.9,Operational
RA-JOD-0076,Jodhpur,Rajasthan,26.392809117109792,73.11361553641086,AC Slow,3.3,13.4,Operational
RA-JOD-0077,Jodhpur,Rajasthan,26.24665386066569,73.0063223849228,AC Slow,11.0,16.12,Operational
RA-JAI-0078,Jaipur,Rajasthan,26.81029548414596,75.75412022923877,DC Fast,150.0,23.5,Operational
RA-JAI-0079,Jaipur,Rajasthan,26.89976039520242,75.81569374683275,AC Slow,11.0,21.37,Operational
RA-JAI-0080,Jaipur,Rajasthan,26.938518101920096,75.8468776492094,DC Fast,25.0,20.99,Operational
RA-UDA-0081,Udaipur,Rajasthan,24.591185890092465,73.79705216348547,AC Slow,11.0,13.74,Operational
RA-UDA-0082,Udaipur,Rajasthan,24.703404733753022,73.60224542326512,Hybrid,3.3,18.39,Operational
RA-UDA-0083,Udaipur,Rajasthan,24.592507469579544,73.72742658873399,AC Slow,7.2,18.85,Operational
RA-UDA-0084,Udaipur,Rajasthan,24.840469858800446,73.7772140806392,DC Fast,60.0,18.92,Operational
RA-JAI-0085,Jaipur,Rajasthan,26.884584884244763,75.7242175635413,Hybrid,7.2,18.13,Operational
RA-JAI-0086,Jaipur,Rajasthan,26.778006983861907,75.71999509811992,AC Slow,7.2,14.78,Operational
RA-JAI-0087,Jaipur,Rajasthan,26.934147264495643,75.77824394970374,AC Slow,11.0,12.23,Operational
RA-KOT-0088,Kota,Rajasthan,25.213442663470047,75.89089605617704,AC Slow,7.2,18.56,Operational
RA-JAI-0089,Jaipur,Rajasthan,26.59260082534512,75.68245004045946,Hybrid,3.3,26.64,Operational
RA-UDA-0090,Udaipur,Rajasthan,24.553587834382945,73.71041305841348,AC Slow,7.2,13.08,Operational
RA-KOT-0091,Kota,Rajasthan,25.11527433556236,76.06524748222091,Hybrid,7.2,19.85,Operational
RA-JAI-0092,Jaipur,Rajasthan,26.93091502854932,75.96980525297732,Hybrid,3.3,18.54,Operational
RA-JAI-0093,Jaipur,Rajasthan,26.823047883739736,75.76720530355614,DC Fast,150.0,26.97,Operational
RA-JAI-0094,Jaipur,Rajasthan,27.07901848333917,75.71926893799561,AC Slow,7.2,13.89,Operational
RA-JAI-0095,Jaipur,Rajasthan,26.8443146710155,75.43274163885228,AC Slow,7.2,14.2,Operational
RA-JAI-0096,Jaipur,Rajasthan,27.06404383922847,75.82032563801538,AC Slow,7.2,21.47,Operational
RA-JOD-0097,Jodhpur,Rajasthan,26.03010818042725,73.02999521267088,AC Slow,11.0,12.91,Operational
RA-UDA-0098,Udaipur,Rajasthan,24.5593565041382,73.71245143559241,Hybrid,7.2,22.23,Operational
RA-JAI-0099,Jaipur,Rajasthan,26.871712829263288,75.72796595570186,DC Fast,25.0,23.22,Operational
RA-UDA-0100,Udaipur,Rajasthan,24.65742082106953,73.67668324853635,AC Slow,7.2,12.43,Operational
RA-KOT-0101,Kota,Rajasthan,25.264360925181236,75.76899399181012,AC Slow,3.3,17.29,Operational
RA-JAI-0102,Jaipur,Rajasthan,27.048652283168575,75.79198572761177,AC Slow,3.3,20.08,Operational
RA-JOD-0103,Jodhpur,Rajasthan,26.283238760137998,72.99718414730447,DC Fast,25.0,24.34,Operational
RA-JAI-0104,Jaipur,Rajasthan,26.92784158676561,75.81467389399337,AC Slow,3.3,14.86,Operational
RA-JAI-0105,Jaipur,Rajasthan,26.969324746337765,75.83523232826806,Hybrid,11.0,18.18,Operational
RA-JAI-0106,Jaipur,Rajasthan,26.871531646634566,75.77487476046416,Hybrid,7.2,23.48,Operational
RA-KOT-0107,Kota,Rajasthan,25.20807437674257,75.87648047035073,DC Fast,60.0,23.95,Operational
RA-KOT-0108,Kota,Rajasthan,25.255297699527453,75.92188795504883,AC Slow,3.3,18.84,Operational
RA-JAI-0109,Jaipur,Rajasthan,26.956393681315152,75.74172354234038,AC Slow,7.2,14.03,Operational
RA-JAI-0110,Jaipur,Rajasthan,26.739149967785266,75.7945017753289,AC Slow,7.2,20.54,Operational
RA-JOD-0111,Jodhpur,Rajasthan,26.311015103617688,72.99579105690074,AC Slow,11.0,16.02,Operational
RA-KOT-0112,Kota,Rajasthan,25.164566632489137,75.80788674054372,AC Slow,3.3,12.12,Operational
RA-JAI-0113,Jaipur,Rajasthan,26.885143384193714,75.99114497919383,Hybrid,11.0,21.17,Operational
RA-JOD-0114,Jodhpur,Rajasthan,26.42654283709552,73.07588795482869,DC Fast,50.0,18.02,Operational
RA-JAI-0115,Jaipur,Rajasthan,26.87273855093007,75.77878407716113,AC Slow,7.2,13.42,Operational
RA-KOT-0116,Kota,Rajasthan,25.11299399685385,75.91871712763748,Hybrid,11.0,22.44,Operational
RA-JOD-0117,Jodhpur,Rajasthan,26.300131357695776,72.81811030210794,AC Slow,7.2,16.79,Operational
RA-JAI-0118,Jaipur,Rajasthan,26.869019508736734,75.76963741476708,AC Slow,11.0,14.12,Operational
RA-KOT-0119,Kota,Rajasthan,25.120860164456293,75.64471133309567,AC Slow,3.3,17.38,Operational
RA-JAI-0120,Jaipur,Rajasthan,26.989123601484824,75.65941379215711,AC Slow,7.2,21.69,Operational
RA-JAI-0121,Jaipur,Rajasthan,26.894593627838383,75.72047915724028,AC Slow,11.0,14.88,Operational
RA-JAI-0122,Jaipur,Rajasthan,26.964574667794373,75.82745322759543,AC Slow,7.2,15.92,Operational
RA-KOT-0123,Kota,Rajasthan,25.227910193042042,75.79100948716848,Hybrid,3.3,22.53,Operational
RA-KOT-0124,Kota,Rajasthan,25.16125222264276,76.05441658698476,Hybrid,3.3,24.65,Operational
RA-UDA-0125,Udaipur,Rajasthan,24.562537099629132,73.69716792167152,DC Fast,50.0,23.92,Operational
RA-JOD-0126,Jodhpur,Rajasthan,26.229325607959783,72.9571465843123,DC Fast,25.0,19.09,Operational
RA-KOT-0127,Kota,Rajasthan,25.254984737740244,75.85708842582953,DC Fast,25.0,26.51,Operational
RA-JAI-0128,Jaipur,Rajasthan,26.945921147330353,75.88635383256056,AC Slow,7.2,16.22,Operational
RA-JAI-0129,Jaipur,Rajasthan,27.12704492942942,75.62415999731468,AC Slow,11.0,14.79,Operational
RA-KOT-0130,Kota,Rajasthan,25.202521828861787,75.81869798867274,AC Slow,3.3,21.5,Operational
RA-KOT-0131,Kota,Rajasthan,25.35486495324483,75.83906173241013,AC Slow,11.0,15.83,Operational
RA-KOT-0132,Kota,Rajasthan,25.087561484963107,75.87518821778148,AC Slow,11.0,16.4,Operational
RA-UDA-0133,Udaipur,Rajasthan,24.549855458738303,73.82535582229227,DC Fast,50.0,24.82,Operational
RA-KOT-0134,Kota,Rajasthan,25.1914659651663,75.85284904487713,AC Slow,11.0,18.1,Operational
RA-UDA-0135,Udaipur,Rajasthan,24.55622222320477,73.72679325841256,Hybrid,7.2,18.42,Operational
RA-UDA-0136,Udaipur,Rajasthan,24.75837897612506,73.56659179381367,DC Fast,50.0,19.15,Operational
RA-JAI-0137,Jaipur,Rajasthan,26.927669900141783,75.78834221056356,DC Fast,150.0,27.87,Operational
RA-KOT-0138,Kota,Rajasthan,25.19735835408786,75.849246426259,AC Slow,3.3,21.21,Operational
RA-JAI-0139,Jaipur,Rajasthan,26.947698651252363,75.7913329869604,DC Fast,60.0,20.04,Operational
RA-JAI-0140,Jaipur,Rajasthan,26.874240332422374,75.74932995530183,AC Slow,7.2,20.71,Operational
RA-KOT-0141,Kota,Rajasthan,25.293540293714393,75.87826725593264,DC Fast,60.0,25.31,Operational
RA-JOD-0142,Jodhpur,Rajasthan,26.232416966363495,73.11038672102475,AC Slow,11.0,20.71,Operational
RA-UDA-0143,Udaipur,Rajasthan,24.577331523744835,73.78504867934116,Hybrid,3.3,22.9,Operational
RA-KOT-0144,Kota,Rajasthan,25.230912292781024,75.80244964253028,AC Slow,11.0,21.92,Operational
RA-JOD-0145,Jodhpur,Rajasthan,26.264675240883566,73.11278039606319,AC Slow,11.0,14.6,Operational
RA-JOD-0146,Jodhpur,Rajasthan,26.142137249648684,73.17817735734704,AC Slow,3.3,17.17,Operational
RA-JOD-0147,Jodhpur,Rajasthan,26.251269659759295,73.00036756494836,Hybrid,7.2,25.18,Operational
RA-JAI-0148,Jaipur,Rajasthan,26.876864334809962,75.86213285569097,AC Slow,3.3,18.5,Operational
RA-UDA-0149,Udaipur,Rajasthan,24.618356290740497,73.75701568339265,AC Slow,7.2,12.12,Operational
RA-JAI-0150,Jaipur,Rajasthan,27.081890016866442,75.82222384588087,Hybrid,3.3,21.69,Operational
RA-KOT-0151,Kota,Rajasthan,25.185336325077643,75.86770494222573,Hybrid,3.3,22.5,Operational
RA-UDA-0152,Udaipur,Rajasthan,24.480401730747232,73.7889809532187,AC Slow,3.3,21.97,Operational
RA-JAI-0153,Jaipur,Rajasthan,26.857768056219673,75.75153704645098,AC Slow,3.3,21.75,Operational
RA-JOD-0154,Jodhpur,Rajasthan,26.20032616349617,72.95596047636256,AC Slow,11.0,16.73,Operational
RA-UDA-0155,Udaipur,Rajasthan,24.386883760244103,73.81488686660711,Hybrid,3.3,19.62,Operational
RA-JAI-0156,Jaipur,Rajasthan,26.78497939428836,75.92027523119732,AC Slow,7.2,14.19,Operational
RA-JOD-0157,Jodhpur,Rajasthan,26.44557732119091,72.85976501656948,AC Slow,3.3,15.78,Operational
RA-JOD-0158,Jodhpur,Rajasthan,26.172024403297122,73.00553628870665,AC Slow,11.0,21.63,Operational
RA-KOT-0159,Kota,Rajasthan,25.247979478725235,75.84892459125491,AC Slow,3.3,14.82,Operational
RA-JOD-0160,Jodhpur,Rajasthan,26.122789874046916,73.0336131382717,AC Slow,3.3,21.99,Operational
RA-JAI-0161,Jaipur,Rajasthan,27.03846027310815,75.73865692884605,DC Fast,50.0,27.26,Operational
RA-KOT-0162,Kota,Rajasthan,25.258407920515335,75.94094193570635,AC Slow,7.2,18.67,Operational
RA-JAI-0163,Jaipur,Rajasthan,26.856043910792618,75.76883159941836,AC Slow,7.2,20.17,Operational
RA-JAI-0164,Jaipur,Rajasthan,26.955883302726022,75.7738697419957,Hybrid,11.0,24.33,Operational
RA-JOD-0165,Jodhpur,Rajasthan,26.25129357260209,73.04060256283434,Hybrid,7.2,21.07,Operational
RA-JAI-0166,Jaipur,Rajasthan,26.91294226135856,75.88327167390017,AC Slow,7.2,21.64,Operational
RA-JAI-0167,Jaipur,Rajasthan,26.949067757233994,75.76159815851253,AC Slow,7.2,14.41,Operational
RA-JAI-0168,Jaipur,Rajasthan,26.956584420681974,75.87844427771289,AC Slow,7.2,18.47,Operational
RA-KOT-0169,Kota,Rajasthan,25.24458779347736,75.89604816753612,Hybrid,11.0,27.93,Operational
RA-KOT-0170,Kota,Rajasthan,25.211614390393166,75.8431433871741,AC Slow,11.0,18.24,Operational
RA-JAI-0171,Jaipur,Rajasthan,26.895990423231524,75.80119047052501,AC Slow,3.3,14.61,Operational
RA-KOT-0172,Kota,Rajasthan,25.243161027851393,75.9800622918181,Hybrid,3.3,24.56,Operational
RA-KOT-0173,Kota,Rajasthan,25.10971830386286,75.81731902364072,AC Slow,11.0,16.23,Operational
RA-JAI-0174,Jaipur,Rajasthan,26.88745300297284,75.79511222105786,DC Fast,50.0,20.93,Operational
RA-JAI-0175,Jaipur,Rajasthan,26.89733937596408,75.76916096996386,AC Slow,3.3,16.98,Operational
RA-JOD-0176,Jodhpur,Rajasthan,26.00756857414329,73.10888589544199,AC Slow,3.3,18.36,Operational
RA-JOD-0177,Jodhpur,Rajasthan,26.260775516978057,73.07097539582514,DC Fast,60.0,22.93,Operational
RA-JAI-0178,Jaipur,Rajasthan,26.82134634673957,75.83565710387707,DC Fast,50.0,27.94,Operational
RA-JOD-0179,Jodhpur,Rajasthan,26.19255963889132,73.0158938899488,Hybrid,11.0,25.0,Operational
RA-JAI-0180,Jaipur,Rajasthan,26.992402334531068,76.05333397180911,Hybrid,11.0,21.38,Operational
RA-JAI-0181,Jaipur,Rajasthan,27.06981336552235,75.80710806703637,AC Slow,11.0,16.47,Operational
RA-JAI-0182,Jaipur,Rajasthan,27.008024851161935,75.9387092986771,DC Fast,150.0,20.85,Operational
RA-UDA-0183,Udaipur,Rajasthan,24.494339369881065,73.7652639532368,AC Slow,11.0,12.99,Operational
RA-JAI-0184,Jaipur,Rajasthan,27.018252359388583,75.75123620753244,DC Fast,50.0,25.34,Operational
RA-JOD-0185,Jodhpur,Rajasthan,26.236222594567455,73.19956825010739,AC Slow,7.2,17.22,Operational
RA-KOT-0186,Kota,Rajasthan,25.208761552381144,75.90405970511513,AC Slow,11.0,18.18,Operational
RA-KOT-0187,Kota,Rajasthan,25.27954824037405,75.9028737675559,AC Slow,11.0,20.32,Operational
RA-KOT-0188,Kota,Rajasthan,25.127976087582944,75.72148394023013,AC Slow,3.3,13.29,Operational
RA-JAI-0189,Jaipur,Rajasthan,26.9775386410694,75.82993018259297,AC Slow,11.0,19.3,Operational
RA-JAI-0190,Jaipur,Rajasthan,26.849801412510285,75.77112815436054,AC Slow,11.0,17.82,Operational
RA-JAI-0191,Jaipur,Rajasthan,26.82469511953466,75.80283639045703,AC Slow,11.0,17.04,Operational
RA-JOD-0192,Jodhpur,Rajasthan,26.189334582250574,72.8643681246119,AC Slow,11.0,20.96,Operational
RA-UDA-0193,Udaipur,Rajasthan,24.682932666160347,73.85354363099691,DC Fast,50.0,25.81,Operational
RA-JAI-0194,Jaipur,Rajasthan,26.921825962066663,75.8150963105578,AC Slow,11.0,13.48,Operational
RA-UDA-0195,Udaipur,Rajasthan,24.504598394566447,73.83809676287116,AC Slow,11.0,13.63,Operational
RA-JOD-0196,Jodhpur,Rajasthan,26.221214760943006,73.03084325473397,AC Slow,7.2,13.29,Operational
RA-KOT-0197,Kota,Rajasthan,25.326084006224438,75.96703679032399,DC Fast,60.0,27.98,Operational
RA-JOD-0198,Jodhpur,Rajasthan,26.169884851143195,72.92621675015921,AC Slow,3.3,20.79,Operational
RA-KOT-0199,Kota,Rajasthan,25.243613048919244,75.7137268698278,AC Slow,11.0,12.28,Operational
RA-JOD-0200,Jodhpur,Rajasthan,26.267172095620033,73.10220973261278,Hybrid,3.3,21.68,Operational
RA-KOT-0201,Kota,Rajasthan,25.17154151887801,75.7524874187933,AC Slow,3.3,20.41,Operational
RA-JAI-0202,Jaipur,Rajasthan,26.986113148476985,75.77482688275866,AC Slow,7.2,20.85,Operational
RA-UDA-0203,Udaipur,Rajasthan,24.64640425989307,73.76443566464849,AC Slow,7.2,18.35,Operational
RA-KOT-0204,Kota,Rajasthan,25.308123476125864,75.84265105290929,AC Slow,7.2,17.91,Operational
RA-KOT-0205,Kota,Rajasthan,25.268263833416476,76.00331811610015,AC Slow,7.2,21.05,Operational
RA-JAI-0206,Jaipur,Rajasthan,26.64126859929606,75.85519513800871,AC Slow,3.3,13.49,Operational
RA-UDA-0207,Udaipur,Rajasthan,24.599610298936085,73.7091643557618,Hybrid,7.2,21.59,Operational
RA-JAI-0208,Jaipur,Rajasthan,26.925865005290092,75.83367153302169,AC Slow,7.2,19.75,Operational
RA-JAI-0209,Jaipur,Rajasthan,26.907025527913042,75.8640527043216,AC Slow,3.3,15.56,Operational
RA-JAI-0210,Jaipur,Rajasthan,26.922528418135645,75.77874776575874,AC Slow,11.0,15.95,Operational
RA-JOD-0211,Jodhpur,Rajasthan,26.14437922070836,73.26301608534179,Hybrid,7.2,26.71,Operational
RA-KOT-0212,Kota,Rajasthan,25.305120893555745,75.61759288377309,AC Slow,3.3,16.72,Operational
RA-UDA-0213,Udaipur,Rajasthan,24.62904777040413,73.60637555255305,Hybrid,11.0,25.32,Operational
RA-JAI-0214,Jaipur,Rajasthan,26.972138541605744,75.96652459537547,DC Fast,60.0,27.13,Operational
RA-KOT-0215,Kota,Rajasthan,25.049565596186817,75.8521419295426,DC Fast,60.0,20.93,Operational
RA-KOT-0216,Kota,Rajasthan,25.340020890826704,75.80537692508675,AC Slow,7.2,13.24,Operational
RA-JOD-0217,Jodhpur,Rajasthan,26.13362730038967,73.01893530267274,DC Fast,50.0,19.65,Operational
RA-JAI-0218,Jaipur,Rajasthan,26.90477339711352,75.75974916955404,DC Fast,150.0,26.93,Operational
RA-JAI-0219,Jaipur,Rajasthan,26.932024390256714,75.7514619383373,AC Slow,11.0,12.86,Operational
RA-JAI-0220,Jaipur,Rajasthan,26.946519125113713,75.83212870394907,AC Slow,3.3,19.9,Operational
RA-KOT-0221,Kota,Rajasthan,25.070020725459532,75.76259536488449,Hybrid,3.3,20.9,Operational
RA-JAI-0222,Jaipur,Rajasthan,26.915421376945996,75.65812650768432,AC Slow,7.2,14.32,Operational
RA-UDA-0223,Udaipur,Rajasthan,24.667743294642513,73.67418728977533,AC Slow,11.0,16.96,Operational
RA-KOT-0224,Kota,Rajasthan,25.179701693593913,76.09323016776732,DC Fast,60.0,25.53,Operational
RA-JAI-0225,Jaipur,Rajasthan,26.85670804627458,75.79537119813449,AC Slow,7.2,16.85,Operational
RA-JOD-0226,Jodhpur,Rajasthan,26.337583726652316,72.85016532297811,DC Fast,25.0,22.22,Operational
RA-JAI-0227,Jaipur,Rajasthan,26.951440082522495,75.83647663300437,AC Slow,7.2,14.58,Operational
RA-JAI-0228,Jaipur,Rajasthan,26.83851345227168,75.86728227931383,AC Slow,3.3,18.37,Operational
RA-UDA-0229,Udaipur,Rajasthan,24.51561534311886,73.71405229455657,AC Slow,11.0,12.58,Operational
RA-JOD-0230,Jodhpur,Rajasthan,26.3658329975313,72.9222420673318,AC Slow,3.3,17.42,Operational
RA-KOT-0231,Kota,Rajasthan,25.210605373612992,75.88900910429862,AC Slow,3.3,18.12,Operational
RA-UDA-0232,Udaipur,Rajasthan,24.412811778542835,73.69554298958296,AC Slow,3.3,19.31,Operational
RA-JAI-0233,Jaipur,Rajasthan,26.91989192855398,75.88985894730361,AC Slow,3.3,20.52,Operational
RA-JAI-0234,Jaipur,Rajasthan,26.864144667210365,75.78109246781491,DC Fast,60.0,27.36,Operational
RA-UDA-0235,Udaipur,Rajasthan,24.582586591078144,73.74844372800125,DC Fast,150.0,20.54,Operational
RA-KOT-0236,Kota,Rajasthan,25.202621677196543,75.86649878580562,AC Slow,11.0,21.71,Operational
RA-JAI-0237,Jaipur,Rajasthan,26.699480884573887,75.65504444287015,Hybrid,11.0,21.76,Operational
RA-UDA-0238,Udaipur,Rajasthan,24.758119616957675,73.87501978696933,DC Fast,50.0,24.2,Operational
RA-KOT-0239,Kota,Rajasthan,25.099699600331697,75.79927629029686,AC Slow,11.0,18.11,Operational
RA-UDA-0240,Udaipur,Rajasthan,24.572941729263302,73.71154180470727,AC Slow,7.2,16.38,Operational
RA-JAI-0241,Jaipur,Rajasthan,26.95758649401252,75.79787235922784,AC Slow,3.3,16.66,Operational
RA-JOD-0242,Jodhpur,Rajasthan,26.245782803163923,72.95420216173765,Hybrid,7.2,26.74,Operational
RA-JAI-0243,Jaipur,Rajasthan,26.79897991061026,75.7524100622247,Hybrid,7.2,22.78,Operational
RA-UDA-0244,Udaipur,Rajasthan,24.54928758967579,73.80729816329361,DC Fast,25.0,22.6,Operational
RA-JAI-0245,Jaipur,Rajasthan,26.828330265782157,75.83205999464512,AC Slow,7.2,20.97,Operational
RA-JAI-0246,Jaipur,Rajasthan,26.82923028988402,75.68170346902825,AC Slow,11.0,14.93,Operational
RA-JAI-0247,Jaipur,Rajasthan,26.867477968842877,75.72847891554447,DC Fast,60.0,23.11,Operational
RA-KOT-0248,Kota,Rajasthan,25.164089834594783,75.72700254140433,DC Fast,150.0,21.35,Operational
RA-JOD-0249,Jodhpur,Rajasthan,26.212695321392488,72.97629681676676,AC Slow,7.2,20.5,Operational
RA-UDA-0250,Udaipur,Rajasthan,24.57774241867667,73.69145181017679,AC Slow,3.3,14.18,Operational
RA-JAI-0251,Jaipur,Rajasthan,26.88799968155724,75.83723468979318,DC Fast,50.0,20.15,Operational
RA-UDA-0252,Udaipur,Rajasthan,24.64391626851961,73.70495192171103,AC Slow,7.2,21.06,Operational
RA-JAI-0253,Jaipur,Rajasthan,26.92479868842752,75.7792418457963,DC Fast,150.0,18.83,Operational
RA-JOD-0254,Jodhpur,Rajasthan,26.25831719135719,73.01103912447896,AC Slow,7.2,15.41,Operational
RA-JAI-0255,Jaipur,Rajasthan,27.052018009954228,75.6359341622762,AC Slow,3.3,16.9,Operational
RA-JOD-0256,Jodhpur,Rajasthan,26.178048220246126,73.08907060970208,AC Slow,3.3,21.21,Operational
RA-JOD-0257,Jodhpur,Rajasthan,26.226952738510516,73.12992024063682,AC Slow,11.0,14.66,Operational
RA-JAI-0258,Jaipur,Rajasthan,26.983579940140878,75.75472415165667,AC Slow,3.3,20.71,Operational
RA-JAI-0259,Jaipur,Rajasthan,26.861779052678237,75.77193659126235,AC Slow,3.3,12.92,Operational
RA-KOT-0260,Kota,Rajasthan,25.215693770599977,75.85899191986273,AC Slow,7.2,15.41,Operational
RA-KOT-0261,Kota,Rajasthan,25.160576605342168,75.73494150567959,DC Fast,25.0,20.26,Operational
RA-KOT-0262,Kota,Rajasthan,25.16889137955474,75.77065641186634,AC Slow,11.0,12.11,Operational
RA-JOD-0263,Jodhpur,Rajasthan,26.630090441728523,73.15853694325229,Hybrid,11.0,25.24,Operational
RA-KOT-0264,Kota,Rajasthan,25.20704615942111,75.85148224603421,DC Fast,60.0,19.97,Operational
RA-UDA-0265,Udaipur,Rajasthan,24.61583896826094,73.83146161292923,AC Slow,7.2,13.29,Operational
RA-JOD-0266,Jodhpur,Rajasthan,26.330838533305048,73.10812388464446,AC Slow,7.2,13.25,Operational
RA-JOD-0267,Jodhpur,Rajasthan,26.239137169055443,73.03612099452893,DC Fast,50.0,25.41,Operational
RA-JAI-0268,Jaipur,Rajasthan,26.973600457252875,75.81102978260576,AC Slow,3.3,21.44,Operational
RA-JAI-0269,Jaipur,Rajasthan,27.022417473788703,75.81415312842262,Hybrid,11.0,21.31,Operational
RA-JAI-0270,Jaipur,Rajasthan,26.80869835861496,75.6960069645779,Hybrid,11.0,18.16,Operational
RA-JOD-0271,Jodhpur,Rajasthan,26.243367012635836,73.02145960750809,AC Slow,3.3,16.05,Operational
RA-JAI-0272,Jaipur,Rajasthan,26.986179013409497,75.93015441934797,AC Slow,7.2,13.24,Operational
RA-KOT-0273,Kota,Rajasthan,25.355173524055697,75.79385643747588,DC Fast,25.0,25.81,Operational
RA-UDA-0274,Udaipur,Rajasthan,24.564178681638374,73.88554135316355,DC Fast,25.0,27.33,Operational
RA-JAI-0275,Jaipur,Rajasthan,26.902030381406618,75.78469008878793,AC Slow,7.2,17.31,Operational
RA-JAI-0276,Jaipur,Rajasthan,27.049455845054627,75.88821252687161,AC Slow,3.3,17.33,Operational
RA-JAI-0277,Jaipur,Rajasthan,26.925612939266017,75.78390123163756,DC Fast,50.0,21.28,Operational
RA-UDA-0278,Udaipur,Rajasthan,24.678060342634563,73.71292990749208,DC Fast,60.0,25.28,Operational
RA-KOT-0279,Kota,Rajasthan,25.07280638698858,75.82760574531319,AC Slow,3.3,12.52,Operational
RA-JAI-0280,Jaipur,Rajasthan,27.013941198973672,75.60917588864758,Hybrid,7.2,25.62,Operational
RA-JAI-0281,Jaipur,Rajasthan,26.886142462486134,75.85497671029543,AC Slow,3.3,14.91,Operational
RA-JAI-0282,Jaipur,Rajasthan,26.806600967390487,75.65802209911634,Hybrid,3.3,26.65,Operational
RA-JOD-0283,Jodhpur,Rajasthan,26.154774094350444,73.09543011114806,AC Slow,3.3,16.4,Operational
RA-JAI-0284,Jaipur,Rajasthan,26.95161685032385,75.71052696482987,Hybrid,3.3,23.73,Operational
RA-JAI-0285,Jaipur,Rajasthan,27.053535382417866,76.09524152810388,AC Slow,11.0,18.51,Operational
RA-JAI-0286,Jaipur,Rajasthan,26.991963898271713,75.80696280771546,AC Slow,7.2,16.95,Operational
RA-JAI-0287,Jaipur,Rajasthan,26.96696685496257,75.78439545496244,DC Fast,25.0,22.81,Operational
RA-JOD-0288,Jodhpur,Rajasthan,26.131583841579282,73.15039386987077,AC Slow,3.3,20.06,Operational
RA-JOD-0289,Jodhpur,Rajasthan,26.227051959718267,72.90699636190051,AC Slow,7.2,18.83,Operational
RA-JAI-0290,Jaipur,Rajasthan,26.813283548112384,75.73881485919148,Hybrid,7.2,18.28,Operational
RA-JAI-0291,Jaipur,Rajasthan,26.852900340345816,75.69716869530714,DC Fast,25.0,25.02,Operational
RA-UDA-0292,Udaipur,Rajasthan,24.572719040222164,73.75776848563775,AC Slow,11.0,18.59,Operational
RA-JAI-0293,Jaipur,Rajasthan,26.90716518791551,75.71042301357168,AC Slow,7.2,20.62,Operational
RA-JOD-0294,Jodhpur,Rajasthan,26.352137841740692,72.86670366451746,DC Fast,25.0,21.98,Operational
RA-UDA-0295,Udaipur,Rajasthan,24.702061302684896,73.84065641091846,AC Slow,11.0,13.86,Operational
RA-KOT-0296,Kota,Rajasthan,25.239840681384585,75.88663081275502,AC Slow,7.2,13.03,Operational
RA-JAI-0297,Jaipur,Rajasthan,26.89750933027488,75.91579802540593,AC Slow,7.2,12.48,Operational
RA-JAI-0298,Jaipur,Rajasthan,26.95325137545791,75.75572128635166,AC Slow,3.3,16.81,Operational
RA-UDA-0299,Udaipur,Rajasthan,24.63133357227805,73.82401276652314,AC Slow,7.2,18.26,Operational
RA-JOD-0300,Jodhpur,Rajasthan,26.305715262259692,73.17874591770803,AC Slow,11.0,16.66,Operational
RA-JAI-0301,Jaipur,Rajasthan,26.93631576327746,75.9213146271009,AC Slow,11.0,12.48,Operational
RA-UDA-0302,Udaipur,Rajasthan,24.58278199167319,73.76038350716713,AC Slow,3.3,15.69,Operational
RA-KOT-0303,Kota,Rajasthan,25.19322056182645,75.88294070231896,AC Slow,3.3,13.44,Operational
RA-KOT-0304,Kota,Rajasthan,25.132524904961848,75.92586076170703,AC Slow,11.0,15.0,Operational
RA-UDA-0305,Udaipur,Rajasthan,24.659612363275425,73.79984424947004,AC Slow,7.2,14.33,Operational
RA-UDA-0306,Udaipur,Rajasthan,24.669775961148762,73.80022112639267,Hybrid,11.0,24.95,Operational
RA-UDA-0307,Udaipur,Rajasthan,24.49041430002721,73.79395027320938,DC Fast,60.0,21.9,Operational
